2,2.498135306,1.911163563,2.433936079,2.181788222,2.334763631,2.323929741,2.389505698,1.939106092,1.871371012,2.060029674,2.028673636,2.217935859,1.311530461,1.867495707,2.188907914,2.221012567,2.493428383,2.047580694,2.521392968,2.023782516,1.966767936,2.1420145,2.315917481,2.515212523,1.893252679,0.221253681,2.279544411,1.902818219,1.914989686,2.369485198,2.152229481,2.190903225,2.267656314,2.447119236,1.985957648,1.419099818,1.731707037,2.170797402,2.471643185,1.919662485,2.169125978,1.567949617,2.252044112,2.011979287,2.13005587,2.091830068,2.081940888,1.970088077,2.110959391,1.984476415,2.138298187,2.072981004,2.128617322,1.703618612,2.124276748,1.990459757,2.484349967,1.272264355,2.015078034,2.074373672,2.403867643,2.30658017,2.437938118,1.932065042,2.294976688,1.987308218,1.223904783,1.968204077,2.378006634,1.90371539,2.324231061,2.381863919,2.117679046,2.502399434,2.419619217,2.131489761,1.862793721,1.906703565,1.905136688,2.494158208,2.362522183,2.242406009,1.899836057,1.877502564,1.925132892,2.423903762,2.14153342,1.868457821,2.485283597,1.992285164,2.12442367,2.020472547,2.364051698,2.502220092,1.888372337,2.181429695,2.562691978,2.092312723,2.047321576,2.111931404,2.392218128,1.942812044,1.943646188,2.456551641,2.261247147,2.035775928,2.016578432,1.959037695,2.116496172,1.987986983,1.70543752,2.32983551,2.339632287,1.267784568,1.846104371,1.580656488,2.481797136,1.174816138,2.501676968,1.910920779,1.974885911,1.865934861,2.504430468,2.432937971,0.950602121,1.961598362,2.178730729,2.59858328,1.998325318,2.31580267,2.435864717,1.944417019,2.468266851,2.437042882,2.424354104,2.329969944,2.393085563,2.363860875,1.926081933,1.54614046,2.102922721,1.733321251,1.412975217,2.147322084,1.822493211,2.434247357,2.057297581,2.125286861,2.480283203,2.16564962,1.89875835,2.02871377,2.277500406,2.573590486,2.208813937,2.045190602,2.615470467,2.404687023,2.20869488,2.224147788,2.688454586,2.672703741,2.207571743,2.327447908,2.31110912,2.111679888,1.982638282,2.402780596,2.442562579,2.048846155,2.129192369,2.361604046,2.22453926,2.286383527,2.492024638,1.869413531,2.401925687,1.96556709,2.112091889,2.239566877,2.153098854,2.372494192,1.965764703,2.257619063,1.907246466,2.525784114,2.229582746,2.623095625,2.019231991,2.415771781,2.194432959,2.510582132,2.183768004,2.134239175,2.547271628,2.193934389,2.387834536,2.594180233,1.577949015,1.993534752,1.939570497,2.093013276,2.160817261,2.164822827,2.304082075,2.150867547
2.498135306,2,1.000160182,2.381904172,2.137812761,2.323898438,2.356022695,1.593887785,2.031548803,1.937130313,2.114088485,2.093604412,2.101591279,2.374175269,1.953826929,2.15579918,2.180059363,2.395068949,2.06226458,2.546953899,2.091263325,2.032650282,2.185697458,2.207835488,2.601862747,1.942957426,0.238935224,1.559483884,0.9516859,1.981420303,2.308759564,2.194818628,2.210428045,2.247292581,2.441168936,2.014993558,2.119746263,2.608935975,2.116589141,2.523161806,2.002041475,2.141848742,2.539187973,2.22058796,2.061758709,2.196712295,2.185045539,2.123359681,2.014388583,2.131214133,2.027180427,2.205200659,2.117030554,2.183183269,2.597045512,2.286967942,2.046761604,2.529353162,2.345469717,2.078420738,2.108117604,2.383336447,2.185291301,2.362793828,1.977312275,2.277405548,2.035816532,1.99640974,2.023423669,2.345274905,1.979677971,2.369272045,2.39807387,2.151052773,2.531193625,2.353960569,2.146621481,1.957537953,0.988305775,0.960480037,2.435865969,2.369640031,2.221779485,1.990292376,1.985546381,1.959305432,2.454134711,2.080609976,1.963842609,2.482152828,2.067891744,2.094436255,2.188074378,2.378011377,2.522289191,1.980547228,2.142759035,2.574892383,2.135804666,2.124491103,2.080308194,1.396824279,2.025568017,2.015580574,2.464674255,2.111283567,2.067611182,1.123484603,1.970257685,2.17128088,2.0362154,2.597799499,2.375948134,2.312912408,2.354762662,2.414665122,2.500924648,2.410707904,2.04811898,2.523543337,1.961487659,1.993564693,1.96544408,1.739571165,2.469239988,2.041049178,2.059587269,2.036418074,2.576124577,2.082377511,2.214157866,2.44538435,1.972807361,1.503915788,2.441400035,1.559353489,2.332348834,2.356433309,2.340683759,0.985843718,2.427764168,2.145151363,2.596871676,2.431765321,2.053417996,2.597512691,2.437537195,2.126683385,2.108786058,2.482892841,2.09468307,1.975008742,2.066590673,2.380380949,2.551324239,2.054307083,2.126979577,2.545270028,2.429393433,2.063340918,2.111076489,2.541977637,2.552084688,2.099390176,2.296011838,2.247760969,2.079922155,2.023501235,2.501949555,2.572595054,2.098066889,2.208734936,2.392704038,2.285424573,2.251893648,2.523076883,1.952940765,1.701945406,2.005347664,2.217029482,2.321637674,2.168505377,2.431724673,1.03920585,1.345464111,1.993004844,2.503684443,2.109568603,2.507078345,2.089227035,2.356209506,2.131455977,2.391302762,2.109861896,2.229564211,2.436286386,2.15319472,2.382930033,2.587793662,2.489447963,2.036455084,1.995719533,2.188186308,2.253956338,2.145735114,2.302617137,2.04639267
1.911163563,1.000160182,2,2.112375074,2.169829132,2.121617222,1.861794248,2.068705291,2.139001485,2.655521615,2.013530451,2.435282393,2.279285117,2.088529634,2.700875339,2.168077144,1.947209582,2.142852734,1.853622313,1.91002996,2.427729714,1.89466255,2.571424703,2.119296776,2.034975506,2.539745342,-0.216597531,1.037537085,1.884564057,2.837217336,1.968931131,2.049954441,2.38763298,2.01549171,1.905639543,1.864051468,1.939709423,1.946103646,2.3864104,1.90172256,2.832285477,2.582885384,2.019669791,2.387292789,2.080094118,1.969419182,2.12773515,2.58611365,2.514944255,1.077008723,1.910585268,2.061070871,2.555005885,2.330922816,1.96562184,2.049249295,2.522662509,1.899649695,2.108075162,2.061491333,2.549517902,2.036071583,2.067134684,2.267845941,2.821219458,1.880916669,2.13921503,1.934850727,2.666345375,2.201706385,2.812811801,1.937679337,2.050547613,2.528998158,1.904974485,2.216611062,2.52103348,2.720384574,1.944581387,1.945319946,1.999498361,2.358830715,2.432985073,2.758550393,2.692943289,1.785664353,2.111833188,2.481371342,2.702094078,1.905863989,1.956135343,2.169429239,2.124450455,1.917287492,1.89869963,2.680004401,2.009309281,1.914718667,2.61167988,1.974335014,2.559932002,2.115399741,2.771206266,2.718268714,1.902614592,2.137231662,2.318738333,2.051098821,1.539811089,1.934704064,2.548666088,1.946884708,1.964300458,2.099913592,2.084162688,1.920764835,2.009266292,2.021057145,1.937005191,1.901685971,2.497449507,1.888716352,2.805255755,1.00182947,1.97216232,2.666302594,1.913918692,2.168045718,1.935542753,1.051613192,2.250934824,2.113381655,1.586093643,2.048735192,2.054126327,1.06284001,1.965327274,2.218552235,1.822475901,2.560553242,1.942059658,2.510316551,1.970470514,2.093631809,2.056328357,1.929449605,2.060069913,2.033039761,2.561515424,1.898159947,2.427906073,2.7007175,2.196496725,1.994152558,1.979204982,2.191446089,1.888309688,1.981711325,2.154902377,2.27781328,2.345645633,1.963008677,1.957793075,2.349266959,2.153173595,2.025580646,1.85585136,2.462334473,1.943827434,2.0402344,2.311619981,1.957725169,2.04477731,2.021360642,2.304882111,1.893639861,2.823423543,1.038909396,2.342223102,1.936197478,2.259990011,2.394102755,1.915586707,1.107660405,2.021352186,2.31374754,1.902873991,2.307912933,1.967987807,1.932874283,1.97435048,2.198987486,2.084259207,2.258538779,2.397510828,1.969480032,1.940893379,2.087825689,1.927070692,1.98207127,1.901246391,2.491268862,1.917925329,1.978571731,2.561075785,1.985254341,2.120640891
2.433936079,2.381904172,2.112375074,2,1.518001297,1.724687187,2.394204664,2.386931382,1.964488391,2.167464082,2.164078464,2.182897419,1.539644432,2.187028556,2.160568928,1.528845829,2.457886967,1.806350061,1.857210348,2.447320385,2.16202633,1.737766237,2.35031929,2.17495806,2.413807289,2.07379998,0.4504307,2.225620605,2.078343694,2.22742364,2.315660701,2.152612518,2.287498998,1.403069208,2.294304154,1.770340567,2.134616633,2.422929361,1.479995547,2.37291161,2.178004325,2.353545298,2.408297267,2.42350179,1.879106383,1.967241879,2.126110285,2.372907327,2.422269077,2.096516555,1.761479581,2.105711865,2.338691628,2.111696363,2.457917169,2.127903916,2.342554751,2.387045925,2.161270758,2.044190792,2.34899993,2.473183539,2.073456242,2.475787849,2.123576047,2.373708803,2.037609389,1.972600959,2.128247569,2.480553413,2.160052753,2.283914474,2.412928863,2.413952559,2.337081084,2.421029605,2.391235147,2.118708802,2.153330226,2.097451103,1.646146653,2.466245469,2.468408184,2.057521163,2.165119018,2.078025994,2.475698533,2.226230408,2.14881449,2.338010969,1.852181063,1.604220215,1.990609283,2.327723079,2.413490609,2.027760586,2.237754871,2.38608186,2.250981727,1.969638818,2.283277327,2.288825899,2.170234836,2.11857536,2.31546783,2.203804135,2.106401473,2.007012868,2.034989497,2.137482667,1.997628995,2.4552459,2.374730845,2.437264628,2.137911369,2.39006159,2.381171815,2.488895202,1.927077754,2.333924254,2.012187727,1.735787782,2.071119372,2.37203651,2.306292955,2.045799288,1.865084825,2.294690519,2.455808937,2.038889542,2.365012855,2.444209344,2.017538602,2.379706026,2.372350775,2.464796518,1.319502115,2.525334292,2.422726052,2.157183137,2.442624698,2.378343631,2.447670245,2.310083,1.574010192,2.456323253,2.46528805,2.025731508,2.318587818,2.377334894,2.295936884,2.122376312,1.924880492,2.170076851,2.51524534,2.360643023,1.772395545,2.497511722,2.413430969,2.406784661,2.517046737,1.5744499,2.504747885,2.483679709,2.491494311,2.179888579,2.093420934,2.010482175,2.254730931,2.292218905,2.082219895,1.962359889,2.407232352,2.110792109,2.285689912,2.323526449,2.115745981,2.348647724,1.907630614,1.952397357,2.269147605,2.173982196,2.299269554,2.005832408,2.302111204,2.016229443,2.327936638,2.52974968,1.653315321,1.87318205,2.357664673,1.532119002,1.903375132,1.540996447,2.088965434,1.713304236,2.41250583,2.42772068,2.406871002,2.422867491,1.773420096,1.97370814,1.987949845,1.948644903,2.365960483,2.219049806,2.264896394
2.181788222,2.137812761,2.169829132,1.518001297,2,1.387727882,1.510702674,2.26209562,1.837638063,2.285769552,2.134535237,2.329484705,1.83348519,1.982652151,2.196822568,1.938645247,1.511418661,1.431475217,1.728398153,2.413625432,2.19505818,1.547992569,2.403446764,2.237541868,2.347344949,2.154444606,0.426253659,2.026246312,2.131087213,2.36430839,2.326038317,2.090487604,2.289256082,1.636058385,2.336424982,1.604448693,1.994153031,2.249942013,2.609616084,2.393372769,2.235634642,2.450449106,2.379898479,2.518339712,1.77544627,1.862449127,2.139149942,2.518850677,2.519536017,1.974049377,1.575704702,2.084954272,2.493723849,2.082632376,2.329349558,2.094228098,2.568834528,2.420615292,1.952088191,1.971097491,2.50454816,2.341266909,1.997890517,2.458171872,2.201615275,2.430589137,2.037245662,2.000589383,2.208280579,2.390893344,2.229848977,2.255992385,2.346956519,2.553177716,2.343957281,2.35933544,2.524885785,2.172385176,2.241774854,2.169668923,1.164460652,2.55411926,2.555388839,2.195116234,2.226706714,2.174327978,2.37823689,2.340949461,2.169089706,2.322099994,1.706814949,1.70051022,1.843095452,1.472286902,2.400321359,2.066998139,2.293084895,2.325499085,2.313593592,1.884066016,2.390254344,2.209361223,2.24484076,2.19932829,2.325284284,2.343779509,2.188138014,1.972995207,2.129988737,2.135031331,1.984052058,2.334497306,2.268224199,2.367495708,1.911371371,2.135595387,2.105884169,2.355552598,1.869757765,2.341555795,2.045164182,1.551921671,2.156469936,2.134260861,2.302059634,2.007423379,1.680687766,2.427658675,2.338607478,2.059862678,2.435290561,2.402474701,2.106449592,2.369823032,2.325475454,2.26219304,1.442958667,2.46167903,1.455795003,2.228109323,2.265746209,2.529715878,2.310855182,2.097376407,1.764704443,2.236610113,2.397162317,1.998637125,2.415724209,2.428968686,2.415693438,2.126770318,1.80885371,2.13739246,2.425835846,2.495937275,1.544335005,2.329599587,2.358714726,2.550091535,1.69922349,2.288134593,2.253435461,2.625696586,2.450434883,2.191480494,2.107584436,2.070577111,2.160841037,2.129705947,2.020274128,1.80898329,2.337742633,2.019520234,2.276452561,2.297561034,2.189233716,2.168394988,1.842078556,1.857355311,2.145598654,2.110553384,2.349721789,1.987077933,2.234077784,1.966042682,2.317555976,1.760009121,2.3517968,1.699526275,2.344245694,1.930934176,1.433745168,1.867997934,1.965160148,1.323473377,2.448779206,2.349023042,2.325899786,2.26552671,1.600154798,1.979218564,1.957539357,1.939845752,2.439316934,2.19085961,2.347413891
2.334763631,2.323898438,2.121617222,1.724687187,1.387727882,2,2.229482894,2.306066995,1.992004285,2.187652369,2.112691856,2.156761296,2.422172014,2.198540711,2.185748248,1.42096438,1.313359021,1.601904963,1.892007913,2.313491648,2.210307658,1.807120353,2.33331302,2.130457361,2.296510868,2.061864022,0.273459407,2.190879296,2.082796615,2.18758381,2.248280537,2.15363139,2.306025845,1.34590753,2.204389312,1.852132791,2.08759573,2.322664855,1.362703405,2.249551636,2.215639669,2.289723975,2.286300403,2.319321129,1.978046625,2.006353482,2.034918203,2.327814628,1.343884434,2.118010901,1.820945323,2.064427054,2.293026381,2.144865608,2.338429646,2.098615988,2.267245598,2.25424532,2.205325891,2.026224188,2.283604248,2.304740108,2.107307418,2.325480256,2.139575982,2.298703782,2.041983629,1.950658801,2.170932842,2.303161108,2.211993956,2.170505851,2.260640798,2.339227538,2.216513866,2.28127271,2.30336274,2.161837039,2.163875673,2.104172232,1.48754847,2.343710917,2.353530132,2.119631034,2.202171292,2.094102301,2.344832338,2.160018081,2.210333649,2.255673044,1.868373894,1.457962116,2.029899196,1.193707278,2.280962186,2.040972639,2.245961799,2.271184679,2.291737991,2.033015048,2.240717791,2.157470176,2.222732286,2.175882231,2.218740461,2.13329103,2.085431895,2.015259483,2.060261916,2.116936783,2.085302398,2.332627399,2.22274433,2.274734661,2.188223222,2.28620406,2.328585266,2.325659734,1.945700919,2.212609222,2.024671787,1.770450077,2.149144699,2.315316235,2.192294686,2.023659923,1.871656574,2.222825661,2.326358896,2.02844718,2.238053096,2.304918142,2.04090823,2.257189313,2.235032694,2.381448327,1.27420629,2.345708088,2.244816118,2.149389205,2.296601101,2.315166506,2.336123617,2.28076141,1.440760107,2.353969833,2.328604049,2.013370432,2.276807722,2.248875125,2.203662489,2.151576962,2.006148052,2.136685379,2.374394624,2.266587225,1.925837491,2.37083575,2.313572603,2.327174839,2.414747196,2.422340785,2.381580607,2.390552928,2.31683182,2.070192604,1.966603425,2.095552743,2.195060877,2.218213174,2.053305438,2.008004487,2.262746289,2.094642956,2.204691023,2.235518514,2.180941541,2.274683484,2.028743161,1.997576345,2.180173618,2.154929374,2.241297667,2.012848037,2.243927644,2.020327715,2.231417177,2.41924012,1.465850286,1.918194627,2.210339961,1.405869076,1.670339801,2.404636107,2.122990377,1.515946287,2.270422926,2.343353379,2.29875846,2.30095846,1.833339933,2.078363412,1.994912395,1.985225192,2.304224193,2.114457506,2.219276567
2.323929741,2.356022695,1.861794248,2.394204664,1.510702674,2.229482894,2,2.374372393,1.803709547,1.798753918,2.112312214,2.191995984,2.493855068,2.08447666,1.845865384,1.510893505,1.529406794,2.393901009,1.959117074,2.728675506,1.936687437,1.772672181,2.083491314,2.30406518,2.596496599,1.893543332,0.629578857,2.205622452,1.859268707,1.962098866,2.487929504,2.09645864,2.068839509,1.556811499,2.694826176,1.813196735,1.985302482,2.518014652,1.336245649,2.656785815,1.840651413,2.20736026,2.676417304,2.439257071,1.832859853,2.047572875,2.161135478,2.357901408,1.085669735,2.028312687,1.797654633,2.273068623,2.368317048,2.14445472,2.585655139,2.141437208,2.173406458,2.714444801,2.042548004,1.995875287,2.35637964,2.567050704,2.095584841,2.526063446,1.906201765,2.453355489,2.045947095,1.944770423,1.859794719,2.545157151,1.834018311,2.478106856,2.598620882,2.446028025,2.711113263,2.460649358,2.387965907,1.772054305,1.901214842,1.870693701,2.248687883,2.455667173,2.456988098,1.880639058,1.819879766,1.908143893,2.561567793,2.158709827,1.789340135,2.670976374,1.844691886,1.374003292,1.889984489,1.85117769,2.762549217,1.89041181,2.14445333,2.689270708,1.969068641,1.944306128,2.137319835,2.403529298,1.855226702,1.846648581,2.678622502,2.359740504,2.129094796,1.94657988,1.963614491,2.167162983,1.849301746,2.609112138,2.587236916,2.547158208,2.006872998,2.219000968,2.321363512,2.571389917,1.911989822,2.72741605,1.862787816,1.77975955,1.829254792,2.342882603,1.601569257,1.889013836,1.795624607,2.170946762,2.585578064,2.060337455,2.408554188,2.641915514,1.923196939,2.622809793,2.533114443,2.31868729,1.587723201,2.56555034,2.686879795,1.917367281,2.511280385,2.413354997,2.53870021,2.210815173,1.407439409,2.452914313,2.675005723,2.103875412,2.160756528,2.8155524,2.252374741,1.837959237,1.843966381,2.296124472,2.607430318,2.176600438,1.783449208,2.527016167,2.605869074,2.208986426,2.370751805,2.455820584,2.462203404,2.290501104,2.615953313,2.368061471,2.274346081,1.894464249,2.43120522,2.372052785,1.972933504,2.003059807,2.547261553,2.212323063,1.248648572,2.700758913,1.806287204,2.372390393,1.769327312,2.050343175,2.323266842,2.09046126,2.603192429,1.979805204,2.253217469,1.827574786,2.677356301,2.435716394,2.492617996,1.874570918,2.571082839,2.532323458,2.379772951,2.496185938,1.94436767,2.415964281,2.473350236,2.580554215,2.638950606,2.555312737,1.798424258,1.811396781,2.087335191,2.097793339,2.199680251,2.372330447,2.098169835
2.389505698,1.593887785,2.068705291,2.386931382,2.26209562,2.306066995,2.374372393,2,2.000958015,2.032815994,2.118934238,1.187176949,2.249367026,2.286515657,2.058207591,2.274576991,2.285830403,2.387827946,2.036181419,2.486465232,2.108687307,1.96141779,2.243727532,2.184443966,2.495054826,2.057229028,0.268525933,1.619812703,1.056313515,2.114819735,2.279551703,2.211497705,2.210883518,2.286726691,2.38999365,1.977297585,2.077810346,2.490777666,2.188853626,2.47010035,2.081939781,2.214535243,2.466981935,2.275444932,2.018368461,1.136667398,2.170497043,2.230366593,2.105201089,2.136586364,1.977716666,2.246428919,2.218373747,2.183971695,2.49590018,2.308735663,2.169135969,2.482074505,2.237232781,2.067946315,2.205136381,2.357245959,2.095463398,2.366935441,2.080576749,2.269108811,2.068820947,1.991501451,2.09882175,2.337454921,2.060244985,2.334841009,2.365805463,2.264363207,2.467420104,2.328953706,2.230895307,2.033131011,2.083138128,1.058903998,2.365936139,2.378754993,2.289467453,2.067680667,2.059355841,1.089432527,2.428903272,2.149647708,2.039059456,2.411529152,1.984228029,2.211664766,1.16537613,2.350184465,2.473985924,2.055380994,2.105913815,2.487143959,2.176540021,2.083989258,2.150007306,2.321672446,2.096130056,2.081843001,2.397643964,2.167568963,1.100972067,1.196712851,1.028096564,2.146809833,1.076713041,2.4867069,2.364142638,2.324890452,2.239562436,2.326948222,2.399925316,2.364558457,2.026847169,2.460184414,2.066879843,1.936475485,2.04354443,1.588547426,2.40428254,2.066771429,2.002122907,2.085076922,2.479729283,2.091053283,2.251278331,2.397032129,1.0497583,2.455562884,2.377868111,1.512992574,2.299097945,2.372958209,2.333553104,2.08508136,2.357569552,2.244268285,2.493987921,2.363325382,2.197682634,2.466225211,2.394200232,2.146969813,2.172465865,2.432205808,2.174016719,2.066323353,2.041235262,1.286383791,2.491027722,2.115127659,2.007763865,2.478476825,2.384356471,2.148230124,2.209858934,2.464752014,2.452730225,2.185140029,2.32992646,2.201930331,2.03603328,2.061787764,2.406386246,2.449432316,2.060568143,2.165036499,2.375562686,2.257941361,2.234236632,2.45243005,2.043699726,1.603586741,2.004784408,1.108661255,2.289323901,2.204046355,2.349325954,2.022511958,2.329077982,2.01060709,2.424498945,2.228682328,2.440861808,2.065183079,2.314399624,2.269395607,2.371780497,2.248771149,2.189866193,2.375770584,2.240291824,2.366992464,2.484974507,2.405796098,1.960489954,1.023619476,2.110963361,2.136681886,2.214315627,2.241291646,2.070989057
1.939106092,2.031548803,2.139001485,1.964488391,1.837638063,1.992004285,1.803709547,2.000958015,2,2.290790774,2.068572734,1.936286908,1.887382228,2.102221234,1.50598089,1.853218406,1.809660126,1.945794537,2.179928587,1.840398615,2.05155465,2.211318402,2.081502439,2.035617177,1.93072052,2.191887194,-0.255699694,2.118295873,2.073961177,2.063528086,1.897134814,2.094882836,2.016445979,1.902072706,1.928528426,2.205418503,2.034983875,1.947305941,2.030596753,1.863029697,2.256633472,2.137701312,1.892449048,1.877561638,2.165197887,2.17362861,2.076569151,1.95508532,2.098025524,2.140009961,2.212123203,2.195179073,1.930994656,2.12476563,1.924887506,2.099986381,2.044357027,1.841693026,2.145742008,1.768988547,1.92696162,1.896238236,2.129914754,1.870054817,2.014179542,1.740203025,1.99859151,1.994518517,2.154142037,1.893823698,2.203418944,1.949552256,1.912201095,1.930828305,1.888034998,1.876894252,1.923335074,2.392810938,2.154259077,2.08768375,2.034118308,1.895516594,1.866367922,2.247542192,1.395049043,2.059177203,1.89571446,2.16227348,1.480362253,1.980023887,2.266360086,1.927822328,2.208998691,1.86909403,1.83431765,2.166533203,1.927758387,1.883142144,2.115340748,2.188336853,2.141556964,1.981984796,2.229907118,2.17225123,1.918237795,1.966088418,1.936453316,2.158553959,1.994630377,2.000103101,2.159854396,1.903495792,1.981632507,1.881514763,2.132009968,1.955663715,2.06466181,1.90357638,2.080664831,1.883807428,2.253124206,2.210368418,2.289672193,2.063607913,1.980138501,2.106900825,2.210001141,1.873773231,1.881525811,2.090805613,1.872273636,1.890770931,2.040328226,1.973849563,1.902267804,2.078762561,1.964077703,1.889860709,1.721746795,2.195099448,1.952871141,1.924545866,1.920156858,2.08836279,1.789597925,1.935346827,1.873208701,2.133435733,2.156608642,1.849344919,2.12862548,1.567075065,2.1567657,2.086873745,1.869626671,1.846411013,2.233442227,1.905290258,1.903676883,1.850298632,1.888695425,1.92961056,1.920932157,1.85220056,1.85699696,2.021721593,1.786732693,2.105504958,2.02246555,2.064979694,2.203800708,2.199137861,1.871229573,2.157469816,2.032405519,1.878940842,2.295556902,2.051824838,2.16528198,2.134793871,2.063936545,2.060106149,1.907763786,1.99465985,2.007239051,1.872732577,0.940911421,1.886627639,1.892299933,2.23370792,1.879312202,1.836746979,1.90783496,1.867747678,2.182776342,1.88806721,1.84207158,1.918356705,1.89574525,1.970871868,2.158454661,2.129742405,2.085930779,2.117863723,2.155284334,1.963965107,1.965589378
1.871371012,1.937130313,2.655521615,2.167464082,2.285769552,2.187652369,1.798753918,2.032815994,2.290790774,2,2.109570281,2.347555072,2.403474323,2.039505316,2.734151104,2.294461946,1.970507613,2.134250678,1.857626829,1.807677418,2.422363677,1.844988773,2.580061,2.200281943,1.940792603,2.568820734,-0.248804795,2.012416949,2.560691265,2.703077907,1.927553765,2.068716938,2.393570964,2.068066023,1.81088571,1.848261122,2.004986558,1.849304265,2.527056019,1.826122004,2.82987183,2.677144649,1.914412883,1.365876964,2.027554594,1.934014354,2.153262665,2.559269882,2.658869863,2.15311601,1.872050478,2.097577177,2.541633296,2.213961772,1.882846816,2.125415846,2.70939824,1.800932965,2.060813103,2.235338391,2.50701241,1.924153521,2.098253622,2.121751057,2.553155625,1.899117027,2.122073817,2.037269017,2.649922042,2.028239219,2.812966086,1.857868363,1.921633971,2.526142084,1.796677206,2.037435,2.489644072,1.884391004,2.704143849,2.61695241,1.977656807,1.359480916,1.400965186,2.606376914,1.881855295,2.528064601,1.95329155,2.488198759,1.813610068,1.82474872,1.960213686,2.396581222,2.138501344,1.846217639,1.783605373,2.609948118,2.066108232,1.803007894,2.601061786,2.019644773,2.64093504,2.09240649,2.791670479,2.671550544,0.819299395,2.160107204,2.178760678,2.122435308,2.327228724,1.993602379,2.419088557,1.861475893,1.874800192,1.945662633,2.046369126,1.922153069,1.958632199,1.956707214,1.992113329,1.788553854,2.507564198,1.842249209,2.695609088,1.963406236,1.936705081,2.513301932,1.939510128,2.25246098,1.858981381,2.145459178,2.227620534,1.945068836,2.382754678,2.029880696,2.06235585,2.10938131,1.959047313,2.075200353,1.741484673,2.684702554,1.905625573,2.518577595,1.88213204,2.040247178,2.258051289,1.845010332,0.897526754,2.089527182,2.714036675,1.793833494,2.452211862,1.676314211,2.110504394,1.983036477,1.912491067,2.307377842,1.833001117,1.89149543,1.96632555,2.388655551,2.473526172,1.892039678,1.869365303,2.468566911,2.005328634,2.075889876,1.774188907,2.392533543,1.872705102,1.964590592,2.410982548,1.931454523,1.894568342,2.002703577,2.379885578,1.773458674,2.78724886,1.989990462,2.245498508,1.905653273,2.081293856,2.222655363,1.843898205,2.053033285,2.065149297,2.418152786,1.817773802,2.434338018,1.906410294,1.925162466,1.873276533,2.307056775,2.090718596,2.382539945,2.388327481,1.916925278,1.98619542,1.948700701,1.825469409,1.907371128,1.825136793,2.36662981,1.940304056,1.941846871,1.663895534,1.901015228,2.212061164
